Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
Exelente la comida,Hace 9 meses,1 estrella,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,-1,09/25/2023
Muy buena la comida,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Un excelente servicio 💯% recomendado…,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen lugar,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente lugar para disfrutar,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Hermoso lugar y un servicio 100 % de calidad!!,Hace 6 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2018
Sin duda Alguna Lo Mejor de Lo Mejor,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Todo excelente, recomendado.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Un excelente servicio ,comida",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buena la comida,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Mala idea pedir carne en un restaurante de pescado, sin embargo no deberían ponerla en el menú si no la saben preparar. La carne cara, insípida, dura y seca....",Hace 3 años,2 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,-1,06/22/2021
"Un lugar mágico seguro
Pará disfrutar de lo mejor",Hace un año,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2023
Muy bueno todo !!,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente servicio, muy recomendado",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente lugar y atención,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
La comida es muy sabrosa y buen servicio 👍👍…,Hace 3 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2021
Excelente comida y atención,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Muy bueno el sabor, especialmente la parrillada de mariscos",Hace 3 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2021
Excelente restaurante,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Es muy bonito el lugar,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Muy buena atención, sabor muy bueno, los pescados al horno altamente recomendables.",Hace 4 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2020
Excelente servicio muy recomendado,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente servicio por profesionales
Pescado muy fresco en preparación natural con hierbas finas
Peter",Hace 7 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2017
Un lugar muy lindo,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy Grata la experiencia,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy bueno,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente lugar recomendado,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Buena comida precios increíbles,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Todo estuvo excelente,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
La comida tiene buen sabor pero sus precios son muy elevados en relación a la cantidad que dan.,Hace 6 años,3 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,0,06/23/2018
Me gusta mucho el lugar,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente,  recomendado!",Hace 9 meses,1 estrella,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,-1,09/25/2023
Muy buen lugar,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Fue una gran experiencia,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Gran lugar y comida!,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"La mejor opción de mariscos en Quito, recomendaría todos sus platos pero tengo que destacar el pulpo y sus ceviches.",Hace 4 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2020
Me gusto mucho,Hace 9 meses,1 estrella,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,-1,09/25/2023
Lo recomiendo al 100%,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Un lugar muy acojedor..y deliciosa comida...,Hace 5 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
Exelente servicio,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Buen servicio,Hace 9 meses,1 estrella,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,-1,09/25/2023
Todo OK,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Más que excelente,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Exelente sevicio,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Esto es una experiencia única,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"El mejor ceviche peruano de todo el Ecuador, excelente calidad y servicio.",Hace 7 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2017
Muy deliciosa comida! Para comer cualquier rato del día!,Hace 7 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2017
Un lugar encantador 😍,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Comi una rica pasta con camarones. Lugar limpio y agradable. Personas agradables igualmente.,Hace 5 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
Su servicio es excelente!!!,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente sabor y atención,Hace 6 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2018
Se lo recomiendo,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy elegante,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente atencio,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente lugar. 👌,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente comida y atención,Hace 3 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2021
Un lugar increible,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Hoy día es el mejor x inicio de semana que uno no sabe que preparar, peto El Pescador es la solución",Hace 4 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2020
Un lugar hermoso,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Buen restaurante,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Súper recomendado,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Buen servicio,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente, recomendado",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente recomendado!,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Buen lugar,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
El mejor sazón,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen lugar,Hace 6 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2018
Perfecto,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Exelente,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente servicio,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Increíble.,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
100 recomendado 👌,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Exelente servicio♥️⚡,Hace 5 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
Excelencia,Hace 4 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2020
Lindó lugar,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Son muy buenos en su servicio!!,Hace 5 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
Excelente servicio,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente lugar,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Recomendado,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Rica comida,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
👌👌…,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente lugar,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Exquisito,Hace 5 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
Buena comida costeña,Hace 4 años,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2020
Mejores mariscos de Quito!,Hace 5 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
🥰🥰…,Hace 4 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2020
