Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,3 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,0,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 8 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,10/26/2023
No comment found,Hace 8 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,10/26/2023
No comment found,Hace 8 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,10/26/2023
No comment found,Hace 8 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,10/26/2023
No comment found,Hace 8 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,10/26/2023
No comment found,Hace 8 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,10/26/2023
No comment found,Hace 8 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,10/26/2023
No comment found,Hace 8 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,10/26/2023
No comment found,Hace 9 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,09/26/2023
No comment found,Hace 9 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,09/26/2023
No comment found,Hace 9 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,09/26/2023
No comment found,Hace 9 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,09/26/2023
No comment found,Hace 10 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,08/27/2023
No comment found,Hace 10 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,08/27/2023
No comment found,Hace 10 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,08/27/2023
No comment found,Hace 10 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,08/27/2023
No comment found,Hace 10 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,08/27/2023
No comment found,Hace 10 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,08/27/2023
No comment found,Hace 10 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,08/27/2023
No comment found,Hace 10 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,08/27/2023
No comment found,Hace 11 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,07/28/2023
No comment found,Hace 11 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,07/28/2023
No comment found,Hace 11 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,07/28/2023
No comment found,Hace 11 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,07/28/2023
No comment found,Hace 11 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,07/28/2023
No comment found,Hace 11 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,07/28/2023
No comment found,Hace 11 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,07/28/2023
No comment found,Hace 11 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,07/28/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,3 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,0,06/23/2023
No comment found,Hace un año,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace un año,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2023
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,3 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,0,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
No comment found,Hace 2 años,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/23/2022
